PC1,PC2,Cluster
1.8575955636458705,0.23355270481901125,1
1.3326062024943588,-1.2779179704595716,1
1.8455023586245687,-0.2788138281208129,1
-0.8092233540922724,-1.4899697590231071,2
0.1115563270938234,-1.5436011930447244,2
-0.27527093858677065,-0.2739742751983166,2
-0.9527867734063961,2.3626797555984327,4
0.5223902670241217,-1.4367519414611059,1
0.28048454566420855,-1.414621744439115,2
-3.3415036763042667,0.8237192276641434,0
-0.9323557166244941,0.04924722784223412,2
2.4352752422834336,1.1243409324032714,3
1.4934705834843847,-1.2736296419116084,1
-0.9688439523874087,-1.5397775815878545,2
2.576096016535671,0.7136768659739078,3
1.157688466655153,0.6918949634210398,1
-0.28490584008347253,-0.4339489057393072,2
1.6536468510025943,-1.251544209740078,1
1.5997647397607841,-1.2657021687160437,1
0.2887969197421443,-0.9507820995630801,1
-1.486805416753625,-1.4489428510974114,2
1.5675108970448612,-1.269661286469678,1
1.8349911492734896,-0.27621310833897134,1
2.134521885796574,-0.6145293000046085,1
-1.8304843179748067,-0.09699514853314334,0
-0.7574335600594011,-1.4510225928532703,2
-1.5041883802224596,-1.5661912689536936,2
-1.0088683906784406,-1.5118142833127208,2
2.1746575075459686,-1.2442854080041412,1
-0.915728517991481,-1.5375718005356303,2
-1.342054523804174,-0.905832123419689,2
0.9993519735996345,-0.6808628031839224,1
-0.9162397835217816,-1.4475199469829239,2
-1.6810462765026886,1.758074364859136,4
-1.15605829941855,-1.5798186660669906,2
-1.3195801133915568,-1.6072836526670569,2
-1.2191699893642858,-0.9359241589245865,2
-1.518994995088568,0.8685911812635416,0
-1.977092508846164,0.8362270833773795,0
3.2118206171328114,0.2315117613175749,3
1.6866744759454204,-0.2958838887496939,1
-1.338970052323208,-0.9213664794503156,2
-2.5758609046969796,-1.6234569862160413,2
-0.6440298396588764,-1.2486064451349963,2
-1.2487878886525374,-1.2999625693232795,2
-2.2794600406480687,-1.238371868159949,2
-2.042461567460427,1.4056436251326736,0
-1.8055211558227862,1.4675719983947486,0
-1.915887750753101,-0.02940259630548303,0
-0.5262994992407429,-0.7481168502942999,2
-0.5026938446467843,-0.7188765405107576,2
-2.1222912249349757,0.7793470351764872,0
0.937972248030394,0.21724398400920497,1
1.1068342554954416,-1.140519997405223,1
-0.7841903727500491,1.9675283042179348,4
-1.9309568364510483,-0.5238146609987587,2
-0.62708132005475,-1.2227905524551022,2
-0.36951643595915884,-0.7270444039302085,2
1.1239263612154278,-0.396051982716489,1
-3.3020533885350325,-1.4275515608332838,2
2.9740298086786363,-0.7447372449230598,3
-1.4829868065979601,-1.392416588213588,2
3.1880724714047157,0.19558408527153992,3
2.2012389044195726,1.6692862996492501,3
-1.5329297937130086,-1.3362836587577294,2
-3.3917613393394785,0.7515046827464521,0
-1.6295414386666964,-1.318221064468941,2
1.6631540141228514,0.8505841405698819,3
-1.366867305809155,0.9474638304528399,4
-2.071471509656451,-1.4571950880685032,2
-2.902648793816003,-0.9143485748360743,0
-0.9742448904221931,1.5201007906736024,4
0.3667497412029924,-0.6976011314486337,1
-2.7135944831632215,-0.8844566393036539,0
-1.138771234400365,-1.5467399081264335,2
-0.42001245227268447,-0.9824561733386237,2
2.467763844652945,1.125620548510742,3
3.263269836749048,0.2418839011189633,3
3.0853205282803393,-0.7668594811759134,3
-1.942164297008499,0.934298505214917,0
-1.0180989820267046,1.4509308539011083,4
2.078444266988805,-0.6141328407836967,1
-1.358029341562085,0.07368868135539124,2
1.783262541393649,0.236457723963583,1
-0.31161913507971006,1.6491209653721008,4
0.9304510185322095,0.6938714947067017,1
-0.21110004379204064,1.0534222251542407,4
2.319273402080451,0.18943774227125149,3
-2.2049987316329305,0.11014627434039732,0
-0.6409023203338364,1.5700974610525822,4
-1.4527177696297735,0.4352117531260514,0
-0.1254482363043828,-1.370447904122345,2
-1.6745621605956356,-1.1770643449851987,2
-2.358594225259567,-0.7519394133066958,2
-0.8993978356970066,-1.150001730343914,2
-2.7887168487018674,0.8910756827966932,0
-1.656443243448358,0.35849241196400433,0
-1.5214652317068642,0.8810364229887381,0
-1.2813202020352807,-1.250478015056535,2
-0.8385123477706635,1.1530379194964342,4
-1.4369493233988746,0.4266193703590163,0
-0.40237419426540355,1.5807866465090508,4
-0.998476170791674,0.637013582357503,4
-1.3918525537506001,0.04657697791205062,2
0.3745375550357337,1.06447672553643,4
-1.783235355734315,0.5159103929445721,0
-2.3423688812276846,1.6817618805945267,0
-0.8261787366987375,-1.277363575604843,2
3.5309776669350046,0.7447518940139076,3
-0.6725636978158258,-1.1102750203093887,2
3.46075880647651,-0.21221324242819295,3
-1.4970040640657756,1.4255683109970156,4
-1.5616519048686004,-0.46182579853873923,2
-0.9958407461914559,-1.2406481136220733,2
-2.1442780673359376,0.8263668892768697,0
-1.4765066271406222,-0.8064729773079026,2
3.282652586707473,-0.24300318332041132,3
3.4795689457600525,0.2662536695021078,3
3.349371906633019,-0.23705637716454986,3
2.485032153470941,0.21241911506885147,3
1.2604273154183674,-0.6920253668325015,1
-2.38709547733605,0.3462013694423583,0
-2.289662519815188,0.7891906850083298,0
-1.0261830750868237,-0.2522280634675115,2
2.4192292059516216,-0.26362871629861395,1
-1.9196452814501888,-1.2464033453882988,2
1.8691528216760709,0.689940652774526,3
2.0503849197503734,-0.8283404602815321,1
1.4241136885936894,-1.1260215085148213,1
3.9446325204534607,0.8522617548899499,3
-1.2151814548568707,1.4719026746191346,4
-1.1772753928569037,0.04578530736596306,2
3.4892219910231934,0.7312462770862226,3
3.2339738271009733,-1.2057167637605075,1
-2.4077750414368424,1.649307242414967,0
-4.349138209404963,0.5386705391460731,0
3.468298373436105,0.25771636230900663,3
-1.110359396985107,-0.43956952533625016,2
-2.1523846921389365,0.30333464707633756,0
3.357616576461516,0.25897309450978223,3
-1.773929910140259,-1.4116013879608702,2
-1.390553235925517,-1.2530169511204696,2
0.22630234842693747,-1.307667928148599,2
1.758971053829743,-0.2973620401830514,1
3.387772260485755,0.7307923972446333,3
0.42045984236964473,-0.8894788796232247,1
-1.0629946981927074,-0.869594558757647,2
1.362291993967147,-1.2958237236852206,1
3.9860290933708145,0.8918516647424365,3
1.84786696779903,-0.27361766930251186,1
-0.5434045426773276,-0.759877397719798,2
-1.6050317728933752,-0.05092896076605884,2
-1.415231095319751,-0.30565995434744947,2
-1.4846314661459645,-0.8067064941058589,2
1.651016940691348,-0.7836269771310385,1
-2.041252792267431,0.2687913148039279,0
0.5947691204162446,-1.3067438106719158,1
-1.157753786888093,1.5106131040059203,4
-2.2524009425613793,0.37777702797845464,0
-3.657963116355269,0.8352217537431976,0
-1.5258482614998725,0.028524690864211888,2
1.2665668556082457,-0.6372155213615788,1
-1.2917522638846621,0.0171511634731355,2
-1.2590931564154866,0.9295462386813385,4
-0.37290019290883836,-0.03258777370133154,2
3.6811401447825998,1.7274986370014334,3
-1.1035214607623716,0.04992359837163421,2
-1.61191926783288,-0.4582337620581207,2
-1.1709404998807948,-0.4177781430399858,2
-1.9378772979484513,0.7260924043967418,0
-1.127158799985324,0.8293914196359834,4
3.3555612131096004,-0.24035382458040733,3
-0.6557184195995506,0.575656128346102,4
-0.7694598605628737,1.0984049936290896,4
-1.7759339825527118,0.45213509122797124,0
1.3099069995782677,-1.2715334187890124,1
1.9093330263119412,0.20049091638511785,1
-1.6226923565822389,-0.4219389636177297,2
-2.538179110187217,-0.8512349169516252,2
-1.6930746627680102,0.4009352442566551,0
-0.9403239679801562,-0.22667666805505554,2
-3.536631949122606,-1.562481730039187,0
-0.4241811887040491,1.6296129354421998,4
2.2651308848631677,0.3567340711765861,3
2.2949823568466003,0.3516130796506408,3
-0.10611606248578678,-0.6875421452165543,2
-1.660595484410714,-0.8740796796772253,2
2.1097560096539096,-0.6128976752379628,1
1.589938098214568,-1.254080995597654,1
1.4172017917958746,-0.633904707739687,1
-0.404152375323898,-1.5048948483527762,2
1.7987772631889816,0.20105882654959584,1
-1.482449643671179,-0.01964390475656145,2
0.5459124003466396,0.5940121034869618,4
1.8036045337133373,0.19185122549191963,1
1.75264293037167,-0.2814046698862714,1
0.34431689765446716,1.0213217872764193,4
-1.7649714833091212,0.8249419747872536,0
1.588703375590229,-1.2628650400951362,1
0.8343998013101537,-0.736313097580466,1
-0.8394566189041843,2.0874415898134266,4
-4.337382604268592,0.5634716487438528,0
-4.396447618176856,0.5181659303156961,0
-2.5232141112166717,1.1098603197406618,0
-2.1206745796978463,0.3172430455034525,0
3.6535359504490326,0.7658144223919628,3
3.2661618818191083,-0.24291225735313882,3
-1.4649192142103595,-1.5229258370781498,2
-0.4062023972321708,-1.392318448205291,2
2.623293911993291,0.7088557212113643,3
-0.5878762746499716,-1.1994941005496453,2
4.123918026675736,0.4305046234795561,3
-1.5550549396193185,-1.546745025192569,2
1.3274624131028252,-1.3486972618888164,1
3.21539902410108,0.232148363320135,3
-2.9848618530237974,0.8882167971468706,0
0.8098286237314096,0.14324570937080944,1
2.345062848145414,-0.7510379314400276,1
-1.384452633497045,-1.3080552320931267,2
3.472600990581523,0.25756734596145947,3
2.9966862774974152,-0.5824355867505653,3
0.8065010687439791,-0.2472735202304437,1
3.4684924447764374,-0.2156909709277547,3
3.5319787487297236,0.2766464974883138,3
3.4560035973205165,0.25817384323131504,3
0.8450508718460374,0.13832515733331413,1
3.438357021870729,0.2431141376458379,3
3.1579709404309564,-0.7547711195940334,3
-0.9898654341820966,3.487746786143273,4
-3.1911853466585858,0.8433978667780653,0
3.4166967587144477,0.26114589011324685,3
-3.3453438486270595,0.775717617001634,0
-0.3923526139032597,-0.03614998412010139,2
1.3856929263321236,-0.14723135903997678,1
3.4036611050895362,-0.21705799084918892,3
1.815285463212548,0.2036908323559108,1
-1.9333839197300107,-0.5349563509059214,2
3.5111407773593717,0.7377152688843829,3
-1.1242838380899423,0.035544890924748856,2
-1.273148708948356,-1.4834687284962307,2
-1.116080444681671,-1.4804786230620952,2
2.472905029212187,-0.25934268272922334,1
-1.2352509307803343,0.09695215155620408,2
-1.1407720551939655,-0.754504740808727,2
-2.346853070858669,1.0347764487013342,0
3.530092434943287,0.2728268455774251,3
1.3910412536966725,-1.279600243572671,1
0.4379448891575234,0.07053067746150345,1
1.5240076529622815,-0.6358009320854442,1
-0.8987590864109233,0.5862983742611299,4
3.3243563993945666,0.24469490366314228,3
3.3689505856056066,-0.22264251897422244,3
3.2380048322623995,-0.2435228923215778,3
2.1906288893064407,-0.32992551730345804,1
-1.7390401429728262,0.8253230647183151,0
-0.6201278832581733,0.1726273467700954,4
-3.5382004595318146,-0.9164310076658871,0
-0.18043310800542714,0.2838915961015548,4
-2.2312503572746,1.7601583699617762,0
-1.8310843536347714,0.4116126557642235,0
-2.6145391060912266,-1.6397489918877624,2
-0.1435827292924112,0.08881197754900645,4
-2.420651222878913,0.9690948742018403,0
-0.6504621843876344,-0.8070897878089667,2
-2.0614196827187348,0.8027225811571278,0
1.4142880997126435,-1.2768870947164284,1
3.1448691858080817,-1.2189753966003338,1
-2.6910423906638257,0.7689562565744033,0
-2.0944917090845796,1.5163836222376206,0
0.3804344848789074,-1.293058944846646,1
-1.9330504895119505,-0.008258992764639511,0
-0.0766006413878115,0.48357126005675943,4
2.392481904296819,-1.2171645348729132,1
-1.9430955590756172,0.8389103750500468,0
-0.9147824589581567,-0.7172168304960667,2
1.7891413696298673,0.1844732590219353,1
-2.9486093917842506,-0.9608630493013197,0
-2.6738332646612553,-1.3312480390906711,2
-1.25885316178221,1.8930164800947693,4
-1.0239810431370326,0.09196710492163786,2
1.3175655145668783,-0.6277363865334754,1
1.6047215831182893,-0.7848727130029806,1
-1.2022042591922222,0.04108979628200789,2
-1.9973976239327051,-1.2153083781045915,2
-2.441224746664879,-1.2702585368177512,2
3.340120108980242,-0.2230490075285711,3
-1.6634300561018434,-1.7150334116240387,2
3.446979866137114,-0.22302570273521544,3
3.71351576673165,-1.049402139675788,3
-1.379665071864176,-1.3270420131642,2
3.8208617940938443,-0.07836619619350352,3
1.9237055842656468,0.6853102773886349,3
-2.9874860657948235,0.8816167355241542,0
-4.105990872059901,0.6389825891639543,0
-0.5823351700957673,-0.7975866434769511,2
2.465205725004084,0.2094250512841549,3
-2.0630697176539337,-0.03820894678096215,0
-1.530648347893442,-0.9049311858236697,2
3.451317685357658,0.25498116937484805,3
1.4678292158161397,-1.2711509728173271,1
1.4605838100111894,-1.2894965667396834,1
0.12489884214766214,1.925506378739693,4
-2.389155032597081,-0.012679413754393347,0
-2.0785736811237556,-1.6015868163252152,2
-1.914787756933552,-1.7574721324572777,2
-0.31257606824018613,-1.1518152642468398,2
2.37219167575434,-0.7477122318767437,1
-1.549567825882521,-1.3549368095555991,2
-1.6199989935831103,-1.063971690429185,2
-1.3516347633896082,-0.8227626051287386,2
-1.3297546562049785,-0.8400044414569295,2
-1.133579205233879,-1.249438256370358,2
-0.2781483071087336,-1.1936001862817958,2
-1.7225334118660125,-0.47124457155485816,2
3.4771615627195125,0.25792365689804,3
2.9845758889995806,-1.2287813805982597,1
3.083751121575732,-1.2168073837456386,1
-1.4399258101648575,0.5049702352849549,0
3.3804955670285985,0.7341217124097065,3
-1.424499400653722,1.4449703513884935,4
-1.3267444729793514,-1.3310144009395335,2
-3.8259341014363857,0.597385442491156,0
-1.0756826022803894,1.4603083067826792,4
-2.5121877854709664,-0.1695307200832254,0
-0.33781678284378536,0.3298933286907839,4
-0.8023488378177543,-1.2011032403265876,2
-1.3467472860978675,0.05900419650633788,2
-1.25741659289986,0.09827325185794421,2
-0.915342431543028,-0.3267987430857565,2
-2.0303679370074743,0.40636078420398847,0
-0.5043942313794485,-1.2026698170917274,2
0.2929855695965591,-0.8358870211403667,1
-1.4142058394003787,-0.5144361126650401,2
-1.8585430358335906,-0.09999887323299542,0
-1.3369803305678813,-0.009739077775814585,2
-0.04181107450031696,-1.56877671446501,2
-0.8281499653725332,0.6253673091998163,4
1.6672901203528465,-0.2957982686276514,1
1.8922023060843909,1.1285086561189577,3
-2.074102639380342,0.3434225658247732,0
2.3475841855873547,0.162593181745807,3
1.602133824238274,0.16713752165264606,1
1.7282336906033067,0.6199504517637607,1
1.7455337416250774,0.21928617144961782,1
1.782113611752563,-0.284654050814462,1
-0.6622380941647311,-1.4493044536366972,2
1.9019523398940392,0.6802726455271547,3
3.4798029935150105,0.7328249991104012,3
3.4970272138284266,0.2613267056679973,3
-2.9885971190097753,0.9193579135200944,0
1.4964832330559854,-0.7719456780138074,1
1.1195340795632396,0.22020624041441522,1
-1.0861243032619812,0.049996888442358306,2
-1.056073685794191,-1.52006175283807,2
1.5765547225157621,1.0999060542244206,3
-0.36619292423619454,-0.8901488234503251,2
-0.44489853669678536,2.4914755663590022,4
-0.5197011391303299,-0.9345661742177175,2
-1.365169857607822,-1.3453618356179402,2
1.8830985643181846,0.21534842262791487,1
-1.9551026233782058,-0.10379578110660016,0
-3.313812201309589,-1.0258801606277546,0
-0.04207135153665756,0.06140742801571132,4
1.7335308406301004,-0.2914385967103793,1
0.11205983683696918,0.6336583742295233,4
-2.1081195898717326,-1.425724310899824,2
-0.4772228659079748,-0.9873150953081462,2
-2.0589525337521684,-1.2177093823205842,2
-1.1178240665222232,0.6245873753840684,4
-1.9212669934860347,0.9178029068306451,0
-0.2517548320219034,1.8617801943676395,4
-1.5368714222322344,-1.3998483539374906,2
-1.3594476116419558,1.0028581889282369,4
2.2930529057197866,-0.31833805526720127,1
-3.431103981443928,-1.6201236429405435,2
-2.4267344823705095,-0.8563831912792284,2
0.5302146743916214,1.093695926494015,4
-1.1956360323811976,-1.2949301831789333,2
1.480607256530004,-1.2722307526638017,1
2.266344756254387,-0.31686201747292997,1
-0.9552245496415984,-0.5195249745674174,2
-0.6359225697761429,-0.9064811660762745,2
2.1415076398399395,-1.2505892258950035,1
-1.6756278809872274,-1.5633387556162524,2
-0.12547561264118237,-1.3057116793714727,2
-1.277070969253329,-1.3835683712631537,2
-0.6027072858017426,2.834631726723639,4
2.336782655459303,-1.226614047362958,1
-0.7852095146726783,0.7980079933364498,4
-2.3758198478965546,-0.312260415212551,0
2.1390835586129024,-1.260804133124684,1
-1.6560368471852902,-0.4209029798599042,2
-1.9681814882214337,-0.1283993689908092,0
-1.7951868785725282,0.8017474328876478,0
-1.0124377136861376,-0.4280568929802483,2
-0.5009507914373369,1.1006665670028277,4
1.544728055043066,-0.36680343047222397,1
-2.1447158415748375,1.6498318692270972,0
-3.2052951288080638,-0.9475532132423748,0
1.856829759734356,0.6893019249467885,3
3.26366069082631,0.40288834959395703,3
-1.347423073827552,0.8884247550484526,4
2.2387420238958837,-0.2976739539733135,1
1.499004242081519,-1.2754180301010427,1
1.4635665526232795,-0.6224049734823389,1
-3.09909070964385,0.8393115686384282,0
2.0393111662216774,-1.3101049482011355,1
-1.8135451220739227,0.8694690432015024,0
-0.6863933447731121,-1.480175662638629,2
3.472092398676813,0.2538190428607089,3
2.299472147978726,-0.7559457554208133,1
-0.2933526276623867,-0.7361185507475838,2
1.4867724798366007,-0.8274924519042226,1
2.417667205745458,0.20240807547192863,3
1.8111660294911864,-0.27999362919860654,1
-1.1162005365998258,-0.8876198965131167,2
1.351860003244847,-1.3206619925156178,1
3.200959038874673,-0.23849782983873086,3
2.284823600612519,-0.7573471846132119,1
1.937655760586712,0.21033451357196642,1
2.5617174729073,0.22668441082597018,3
1.4251007732698573,-1.2800732843103806,1
-2.167309943139724,-1.2236007162572722,2
1.612610301747723,-1.2651737000843453,1
-0.685101223542908,0.20537849331557562,4
-2.331610790316544,0.264960608329789,0
0.912949162355243,0.18215875182506652,1
2.74372866479741,0.7224427490647815,3
-2.30862620124938,-0.0882845752014183,0
-0.9947625003195607,-1.3266114124729362,2
-3.1823488675084377,-1.1061727298548099,0
0.8055062848432568,0.19337334451256455,1
0.36499421501580287,-1.4662769421721864,1
-1.7046853322898987,1.4560005355341852,0
-1.5744715284808561,-0.9216216217351492,2
0.9289362742680972,0.21174597588768657,1
-0.4944690953109714,0.12173107190583694,4
-0.5440071890731175,2.3677186225281295,4
2.1390681659072017,-0.8201119503700818,1
-1.3314003071048524,-1.6040749498216753,2
1.2810643886677198,-0.6337219404144787,1
-1.0148841728729079,0.04611294498995944,2
-3.0936783623479083,0.8124710533994064,0
-0.7125496941343358,-1.468350789584307,2
2.113859465128033,1.1797429301834366,3
-2.0936127246627025,-0.717654479769067,2
-2.0584529241996163,-1.1982769834678635,2
0.16489636258486867,0.6051012209471102,4
1.9953682614458765,0.6977764196067212,3
-0.7063490747037541,1.995084583583364,4
2.6598590502270505,0.246075855282899,3
-1.6948420734736633,-0.9440693890590806,2
-1.1715616645686227,1.480961469413229,4
-1.734227429823754,-0.10974767743798078,0
1.2545852552833905,-1.323958820106679,1
-2.2366797035651396,-0.8599282848253705,2
0.13033762610864763,-0.37647969628506717,2
2.286244986703803,-1.238566040624114,1
1.3625502125268227,-0.15277095699033644,1
0.21789035461334672,0.6198237129573863,4
-2.0065222384945858,-0.04852634720530649,0
-0.5839403227505618,-1.4739446217117715,2
-0.481445382299859,-1.3652194195589706,2
-0.19335622145840745,-1.3423956147410554,2
-0.5557346561119173,1.0893048646435166,4
-0.8008090635158114,-1.0167172001822349,2
2.205755370909786,-0.1349825253387558,1
-0.8229367509131399,0.5335825148264094,4
-1.421479877647814,-0.8963038562139936,2
1.6143183035687165,-1.265784300965471,1
-0.6487618384775738,0.17021044206523284,4
-0.16247193140632707,-1.3220590855715255,2
-0.7577351767370539,0.6332145630333329,4
-1.741350615547225,-0.009557158459232704,0
-1.3171476329785254,-1.3442432655676861,2
-2.4288554464185674,-1.0048615125864944,2
-3.477008481705446,0.8162931684158677,0
2.3208935250244402,-0.27929381538977,1
1.3071124273967243,-1.309838693639197,1
-1.3261547253223822,0.03745450245043022,2
0.7446345228415734,-0.7851545185049916,1
-3.356783736076372,1.445423493266378,0
1.3855620726058413,-0.638212562940322,1
-3.191758167060741,-0.9545546313312677,0
-1.2120622585665095,-1.3585749913610605,2
-0.9242765028756609,-1.0589932198626353,2
-3.338191474147441,1.3075781677843301,0
2.0298542816039853,1.1796417230045453,3
-1.3568238484194215,2.3271249591095953,4
-1.9603052585516816,0.2794781647121423,0
2.7145297781279845,0.7155695278080573,3
-1.2233691730885563,1.9824594003364198,4
-1.0313739009729614,-1.0757369720204808,2
3.634796634666219,0.7560986191423186,3
0.2822182861863405,1.046093058304332,4
-1.342414356926652,-0.006280956195535217,2
-0.9455353958663807,1.4623747815129295,4
-0.5035422307309174,1.5415145236345944,4
-0.07402719317557754,0.10629574807054769,4
-1.4226975416686496,-0.8322136921637865,2
-0.8736229043491417,1.9767254749717693,4
0.1631107801912251,-0.2955723245440966,1
1.387432802262258,1.0385208692209391,1
1.7183506433628977,0.1827238147544596,1
2.3367953099774645,0.16372201727944785,3
0.44198892500834697,0.13058589111244956,1
-1.2930314833766126,-0.4281375263217492,2
-1.4725354450387498,-1.3041255057963106,2
-0.25456684958284914,0.02279142703573772,4
2.963608565807975,-1.224455132291984,1
-1.7119660016438003,-1.4397833122478805,2
-2.6692463169683975,-1.3139408481276331,2
-1.9248773192009552,1.3847912141201317,0
1.2248525951967157,-1.357036915743802,1
-2.0721175140120742,0.7680562315585512,0
-0.4897752513144462,1.1337256420343098,4
1.589262085197768,-1.261647976644375,1
-1.6273701297951502,0.01460616048083066,0
-0.9521104212395378,1.1084932383269979,4
-1.6920597261447183,-0.48295800815036577,2
3.467141287612626,0.2550719662291697,3
3.1785339598397315,-1.2157297693743487,1
-1.9261292718817755,0.35245806045872297,0
1.2874748034419918,-1.2821874589261972,1
-1.253888546336756,0.09884486391531035,2
2.4284438672240882,-0.2606685383642803,1
-2.1778966346915376,0.8151217215031955,0
1.3770310931362866,-1.2937405786880438,1
-0.9643750687300242,-0.8664914063423766,2
2.3419117744062294,-1.2355868393244143,1
-0.08641168858144824,0.7084234508473647,4
2.976378828718302,2.183594470682704,3
2.134074656170114,-1.2605775531522263,1
-0.5225168878352818,-0.015589717250803922,2
-2.8338725696528644,-1.4097169308280446,2
2.2242660161731367,-1.2467530480086924,1
-1.6450241658429445,-1.296040442002441,2
0.4839374858243979,0.10430991910214905,1
-1.850718461228772,-0.52448074699605,2
-1.8262893813124905,-1.2080932413368233,2
-2.7622742379342946,0.8929304564225882,0
-1.237876899372225,-1.353626751043524,2
1.2280594102865838,-1.3249183628137702,1
-0.5117551376261993,0.160647512233839,4
-0.7292324906542264,-1.4897847353188047,2
-2.1119197463470583,1.7470237941176132,0
1.4170068828991402,-0.6197792928959309,1
2.431907645988732,0.20792634242426916,3
3.2684949013361755,0.22427102090816853,3
3.2609233923228707,0.237808642306928,3
-1.8896225122727912,0.019566020579254773,0
0.8013384553915972,2.040735854697479,4
-2.151167626715836,1.2216221106907137,0
1.3139816657958436,-0.6433984614679352,1
-4.073035334832349,0.6025577835293612,0
-0.9175985000706738,1.9602685663196542,4
-1.868513527774507,-1.1936293493684464,2
-1.792064545322077,0.8231423136777162,0
-0.8637648684964859,-0.8841110280916624,2
0.9468298014024668,1.5582479648901977,4
1.465690518637862,-0.30550451962133174,1
-1.2986425386680676,2.863991228485984,4
-1.7209900680447254,2.363113905624404,4
-1.578660762567428,0.9305487046879484,0
1.0348481610027038,0.19105994939745868,1
1.3399286128408743,-0.6846174845286758,1
1.0536938575753212,1.1435285170102465,4
-3.518156014062429,0.8266745912683895,0
0.09141722769067581,-0.014790691821703034,4
3.2062134815516723,0.2230395624998609,3
-1.8758484086959395,1.251517325205518,0
1.3396661823512719,-1.2632926513351428,1
-1.4701878945869133,1.700869898879018,4
-3.9014608872247845,0.7122209638593987,0
-0.9967454994878927,1.9545830976070835,4
-1.3089307011919662,2.3406445284983186,4
-1.003157183508783,2.0703955311387956,4
-1.3406939986071882,1.471168232169224,4
-3.915944063304628,0.7504666198790932,0
2.204164577717186,-0.772276675614108,1
